= = = = = = = = = = = = = = = 1 0 = d e TW()+D10=de+Itiende
= = = = = = = = = = = = = = 1 0 b r i s N(soort)+D10bris+Idecember
= = = = = = = = = = = = = = = = 1 0 d e TW()+D10de+Itiende
= = = = = = = = = = = = = = = 1 0 d e n TW()+D10den+Itiende
= = = = = = = = = = = = = = = = = 1 0 e N(soort)+D10e+Itien|TW()+D10e+Itiende
= = = = = = = = = = = = = = = = = = 1 1 TW()|TW()+D11+Ielf|TW()+D11+Ielfde
= = = = = = = = = = = = = 1 1 - 1 0 - 0 TW()+D-10-0+I.`0.0
= = = = = = = = = = = = = 1 1 - 1 5 - 0 TW()+D-15-0+I.15.0
= = = = = = = = = = = = = = = 1 1 / 1 1 TW⊕N(soort)+D11/11+Ielf⊕november
= = = = = = = = = = = = = = = = = 1 1 0 TW()
= = = = = = = = = = = = = = = = = 1 1 2 TW()
= = = = = = = = = = = = = = = = = 1 1 5 TW()
= = = = = = = = = = = = = = = = 1 1 6 1 TW()
= = = = = = = = = = = = = = = = = 1 1 8 TW()|TW()+D118+Ihonderdachttien
= = = = = = = = = = = = = = = = = 1 1 9 TW()|TW()+D119+Ihonderdnegentien
= = = = = = = = = = = = = = = 1 1 = d e TW()+D11=de+Ielfde
= = = = = = = = = = 1 1 J a n u a r i j TW⊕N(soort)+D11Januarij+Ielf⊕januari
= = = = = = = = = = = = = = = = 1 1 d e TW()+D11de+Ielfde
= = = = = = = = = = = = = = = = = 1 1 e TW()+D11e+Ielfde
= = = = = = = = = = = = = = = = = 1 1 t TW()+D11t+Ielfde
= = = = = = = = = = = = = = = = = = 1 2 TW()|TW()+D12+Itwaalf|TW()+D12+Itwaalfde
= = = = = = = = = = = = = = = 1 2 / 2 2 TW()
= = = = = = = = = = = = = = = = = 1 2 0 TW()
= = = = = = = = = = = = = = = = 1 2 0 0 TW()|TW()+D1200+Itwaalfhonderd
= = = = = = = = = = = = = = = 1 2 0 0 0 TW()
= = = = = = = = = = = = = = = = = 1 2 4 TW()
= = = = = = = = = = = = = = = = = 1 2 5 TW()
= = = = = = = = = = = = = = = = 1 2 7 5 TW()+D1275+Itwaalfhonderdvijfenzeventig
= = = = = = = = = = = = = = = 1 2 8 5 7 TW()
= = = = = = = = = = = = = = = = = 1 2 9 TW()
= = = = = = = = = = = = = = = = 1 2 d e TW()+D12de+Itwaalfde
= = = = = = = = = = = = = = = 1 2 d e n TW()+D12den+Itwaalfde
= = = = = = = = = = = = = = = = = 1 2 e TW()+D12e+Itwaalfde
= = = = = = = = = = = = = = = = = = 1 3 TW()|TW()+D13+Idertien|TW()+D13+Idertiende
= = = = = = = = = = = = = = = 1 3 . e n TW()+D13.en+Idertiende
= = = = = = = = = = = = = = = = = 1 3 0 TW()
= = = = = = = = = = = = = = = = 1 3 0 0 TW()
= = = = = = = = = = = = = = = = 1 3 2 0 TW()
= = = = = = = = = = = = = = = = = 1 3 3 TW()
= = = = = = = = = = = = = = = = = 1 3 6 TW()
= = = = = = = = = = = = = = = = = 1 3 e TW()+D13e+Idertiende
= = = = = = = = = = = = = = = = 1 3 e n TW()+D13en+Idertiende
= = = = = = = = = = = = = = = = = = 1 4 TW()|TW()+D14+Iveertien
= = = = = = = = = = = = = = = = = 1 4 0 TW()
= = = = = = = = = = = = = = = = 1 4 0 0 TW()|TW()+D1400+Iveertienhonderd
= = = = = = = = = = = = = = = 1 4 0 0 0 TW()
= = = = = = = = = = = = = = 1 4 0 0 0 0 TW()
= = = = = = = = = = = = = = = = = 1 4 3 TW()
= = = = = = = = = = = = = = = = 1 4 4 0 TW()
= = = = = = = = = = = = = 1 4 4 1 - 1 9 TW()+D-19+I.19
= = = = = = = = = = = = = = = 1 4 6 0 0 TW()
= = = = = = = = = = = = 1 4 7 1 . 2 . 4 TW()
= = = = = = = = = = = = = = = 1 4 8 - 4 TW()+D-4+I.4
= = = = = = = = = = = = 1 4 9 5 : 1 : 4 TW()+D:1:4+I.1.4
= = = = = = = = = = = = = = = = = = 1 5 TW()|TW()+D15+Ivijftien|TW()+D15+Ivijftiende
= = = = = = = = = = = = = = = = = 1 5 0 TW()|TW()+D150+Ihonderdvijftig
= = = = = = = = = = = = = = = = 1 5 0 0 TW()
= = = = = = = = = = = = = = 1 5 0 0 0 0 TW()
= = = = = = = = = = = = = = = = = 1 5 2 TW()
= = = = = = = = = = = = = = = = = 1 5 3 TW()
= = = = = = = = = = = = = = = = = 1 5 4 TW()
= = = = = = = = = = = = = = = = 1 5 5 8 TW()
= = = = = = = = = = = = = = = = = 1 5 7 TW()
= = = = = = = = = = = = = = = = 1 5 8 1 TW()
= = = = = = = = = = = = = = = 1 5 : 1 8 TW()
= = = = = = = = = = = = = = = = = 1 5 d TW()+D15d+Ivijftiende
= = = = = = = = = = = = = = = = = 1 5 e N(soort)+D15e+Ivijftiende
= = = = = = = = = = = = = = = = 1 5 e n N(soort)+D15en+Ivijftien
= = = = = = = = = = = = = = = = = 1 5 n TW()+D15n+Ivijftiende
= = = = = = = = = = = = = = = = = = 1 6 TW()|TW()+D16+Izestien|TW()+D16+Izestiende
= = = = = = = = = = = = = = = = = 1 6 0 TW()
= = = = = = = = = = = = = = = 1 6 0 . 8 TW()+I.‑
= = = = = = = = = = = = = = = = 1 6 0 0 TW()|TW()+D1600+Izestienhonderd
= = = = = = = = = = = = = = 1 6 3 . 1 7 TW()+I.‑
= = = = = = = = = = = = = = = = 1 6 4 7 TW()
= = = = = = = = = = = = = = = = = 1 6 6 TW()
= = = = = = = = = = = = = = = = 1 6 6 1 TW()
= = = = = = = = = = = = = = = = 1 6 6 2 TW()
= = = = = = = = = = = = = = = = 1 6 6 3 TW()
= = = = = = = = = = = = = = = = 1 6 6 4 TW()|TW()+D1664+Izestienhonderdvierenzestig
= = = = = = = = 1 6 6 4 < / a n d e r s TW()+D1664</anders+Izestienhonderdvierenzestig
= = = = = = = = = = = = = = = = 1 6 6 5 TW()
= = = = = = = = = = = = = = = = 1 6 6 6 TW()
= = = = = = = = = = = = = = = = 1 6 6 7 TW()
= = = = = = = = = = = = = = = = 1 6 6 8 TW()
= = = = = = = = = = = = = = = = 1 6 6 9 TW()
= = = = = = = = = = = = = = = = 1 6 7 0 TW()
= = = = = = = = = = = = = = = = 1 6 7 1 TW()|TW()+D1671+Izestienhonderdeenenzeventig
= = = = = = = = = = = = = = = = 1 6 7 2 TW()|TW()+D1672+Izestienhonderdtweeënzeventig
= = = = = = = = = = = = = = = = 1 6 7 3 TW()|TW()+D1673+Izestienhonderddrieënzeventig
= = = = = = = = = = = = = = = = 1 6 7 4 TW()
= = = = = = = = = = = = = = = = 1 6 7 5 TW()
= = = = = = = = = = = = = 1 6 8 2 : 1 5 TW()+I:
= = = = = = = = = = = 1 6 8 5 2 . 1 . 2 TW()
= = = = = = = = = = = = = = = 1 6 : 7 2 TW()+D16:72+Izestienhonderdtweeënzeventig
= = = = = = = = = = = = = = = = 1 6 d e TW()+D16de+Izestiende
= = = = = = = = = = = = = = = = 1 6 e n TW()+D16en+Izestiende
= = = = = = = = = = = = = = = = = = 1 7 TW()|TW()+D17+Izeventiende
= = = = = = = = = = = = = = = = = 1 7 0 TW()
= = = = = = = = = = = = = = = = 1 7 0 8 TW()
= = = = = = = = = = = = = = = = = 1 7 1 TW()
= = = = = = = = = = = = = = 1 7 1 . 1 3 TW()+I.‑
= = = = = = = = = = = = = = 1 7 6 0 . 3 TW()
= = = = = = = = = = = = = = = 1 7 7 0 8 TW()
= = = = = = = = = = = = = = = = 1 7 7 3 TW()
= = = = = = = = = = = = = = = = 1 7 7 7 TW()
= = = = = = = = = = = = = = = = 1 7 7 8 TW()|TW()+D1778+Izeventienhonderdachtenzeventig
= = = = = = = = = = = = = = = 1 7 7 8 0 TW()
= = = = = = = = = = = = = = = = 1 7 7 9 TW()|TW()+D1779+Izeventienhonderdnegenenzeventig
= = = = = = = = = = = = = = = = = 1 7 8 TW()
= = = = = = = = = = = = = = = = 1 7 8 0 TW()|TW()+D1780+Izeventienhonderdtachtig
= = = = = = = = = = = = = = = = 1 7 8 1 TW()|TW()+D1781+Izeventienhonderdeenentachtig
= = = = = = = = = = = = = = = = 1 7 8 2 TW()
= = = = = = = = = = = = = = = = 1 7 8 3 TW()
= = = = = = = = = = = = = = = 1 7 9 7 9 TW()
= = = = = = = = = = = = = = = = 1 7 9 8 TW()
= = = = = = = = = = = = = = = = 1 7 d e TW()+D17de+Izeventiende
= = = = = = = = = = = = = = = 1 7 d e n TW()+D17den+Izeventiende
= = = = = = = = = = = = = = = = = 1 7 e TW()+D17e+Izeventiende
= = = = = = = = = = = = = = = = = 1 7 o TW()+D17o+Izeventiende
= = = = = = = = = = = = = = = = 1 7 t e TW()+D17te+Izeventiende
= = = = = = = = = = = = = = = = = = 1 8 TW()|TW()+D18+Iachttien|TW()+D18+Iachttiende
= = = = = = = = = = = = = = = = = 1 8 0 TW()
= = = = = = = = = = = = = = = = 1 8 0 0 TW()
= = = = = = = = = = = = 1 8 6 : - : - 3 TW()+D-:-3+I‑:‑3
= = = = = = = = = = = = = = = = 1 8 7 7 TW()
= = = = = = = = = = = = = = = = 1 8 8 6 TW()
= = = = = = = = = = = = = = = 1 8 d e n TW()+D18den+Iachttiende
= = = = = = = = = = = = = = = = = 1 8 e TW()+D18e+Iachttiende
= = = = = = = = = = = = = = = = = = 1 9 TW()|TW()+D19+Inegentiende
= = = = = = = = = = 1 9 . J a n u a r y TW⊕N(soort)+D19.January+Inegentiende⊕januari
= = = = = = = = = = = = = = = = = 1 9 e TW()+D19e+Inegentiende
= = = = = = = = = = = = = = = = 1 9 e n TW()+D19en+Inegentiende
= = = = = = = = = = = = 1 d u i j s e n TW()+D1duijsen+Iduizend
= = = = = = = = = = = = = = = = = = 1 e TW()+D1e+Ieerste
= = = = = = = = = = = = = = = = = 1 e n TW()+D1en+Ieerste
= = = = = = = = = = = = = = = = = = 1 t TW()+D1t+Ieerste
= = = = = = = = = = = = = = = = = = 1 Ľ TW()+D1Ľ+Ieen
= = = = = = = = = = = = = = = = = = = 2 N(soort)|SPEC()|TW()|TW()+D2+Itwee
= = = = = = = = = = = = = = = = 2 - 1 0 TW()+D-10+I‑10‑”
= = = = = = = = = = = = = = = 2 . a . 3 TW⊕VZ⊕TW()+D2.a.3+Itwee⊕à⊕drie
= = = = = = = = = = = = = = = = = 2 / 2 TW()
= = = = = = = = = = = = = = = = = 2 / 3 TW⊕N(soort)+D2/3+Itwee⊕derde
= = = = = = = = = = = = = = = = = 2 / m TW⊕N(soort)+D2/m+Itwee⊕maand
= = = = = = = = = = = = = = = = = = 2 0 TW()|VG⊕TW()|TW()+D20+Itwintig|TW()+D20+Itwintigste
= = = = = = = = = = = = = = 2 0 . 0 0 0 TW()+D20.000+Itwintigduizend
= = = = = = = = = = = = = = = 2 0 . s t TW()+D20.st+Itwintigste
= = = = = = = = = = = = = = = = 2 0 / 8 TW()
= = = = = = = = = = = = = = = = = 2 0 0 TW()|TW()+D200+Itweehonderd
= = = = = = = = = = = = = = = = 2 0 0 0 TW()|TW()+D2000+Itweeduizend
= = = = = = = = = = = = = = = 2 0 0 0 0 TW()
= = = = = = = = = = = = = = 2 0 0 s t e TW()+D200ste+Itweehonderdste
= = = = = = = = = = = = = = = = 2 0 4 0 TW()
= = = = = = = = = = = = = = = 2 0 6 , 2 TW()+D,2+I.2
= = = = = = = = = = = = = = = = = 2 0 d SPEC()
= = = = = = = = = = = = = = = = = 2 0 e TW()+D20e+Itwintigste
= = = = = = = = = = = = = = = = = 2 0 ľ TW()+D20ľ+Itwintig
= = = = = = = = = = = = = = = = = = 2 1 TW()|TW()+D21+Ieenentwintig|TW()+D21+Ieenentwintigste
= = = = = = = = = = = = = = = 2 1 . s t TW()+D21.st+Ieenentwintigste
= = = = = = = = = = = = = = = = = 2 1 0 TW()
= = = = = = = = = = = = = = = 2 1 0 0 0 TW()
= = = = = = = = = = = = = = = = 2 1 8 9 TW()
= = = = = = = = = = = = = = = = = 2 1 e TW()+D21e+Ieenentwintigste
= = = = = = = = = = = = = = = = 2 1 s t TW()+D21st+Ieenentwintigste
= = = = = = = = = = = = = = = 2 1 s t e TW()+D21ste+Ieenentwintigste
= = = = = = = = = = = = = = = = = = 2 2 TW()
= = = = = = = = = = = = 2 2 . o c t o b TW⊕N(soort)+D22.octob+Itweeëntwintigste⊕oktober
= = = = = = = = = = = = = = = = = 2 2 0 TW()
= = = = = = = = = = = = = = = = 2 2 0 0 TW()
= = = = = = = = = = = = = = = = = 2 2 2 TW()
= = = = = = = = = = = = = = 2 2 3 : 1 6 TW()+I‑
= = = = = = = = = = = = = = = = = 2 2 5 TW()
= = = = = = = = = = = = = = = = 2 2 6 3 TW()
= = = = = = = = = = = = = = = = = 2 2 7 TW()
= = = = = = = = = = = = = = = = 2 2 7 5 TW()
= = = = = = = = = = = = = = = = = 2 2 e TW()+D22e+Itweeëntwintigste
= = = = = = = = = = = = = = = = 2 2 e n TW()+D22en+Itweeëntwintigste
= = = = = = = = = = = = = = = 2 2 s t e TW()+D22ste+Itweeëntwintigste
= = = = = = = = = = = = = = = = = 2 2 v TW⊕SPEC()+D22v+Itweeëntwintig_⊕v
= = = = = = = = = = = = = = = = = = 2 3 TW()|TW()+D23+Idrieëntwintigste
= = = = = = = = = = = = = = = = = 2 3 0 TW()
= = = = = = = = = = = = = = = = 2 3 0 0 TW()
= = = = = = = = = = = = = 2 3 6 , , 1 6 TW()+D,,16+I-16-
= = = = = = = = = = = = 2 3 9 0 ” 3 ” 5 TW()
= = = = = = = = = = = = = = = = 2 3 d e TW()+D23de+Idrieëntwintigste
= = = = = = = = = = = = = = = = = 2 3 e TW()+D23e+Idrieëntwintigste
= = = = = = = = = = = = = = = = = = 2 4 TW()|TW()+D24+Ivierentwintigste
= = = = = = = = = = = = = = = = 2 4 0 0 TW()
= = = = = = = = = = = = = = = 2 4 0 0 0 TW()
= = = = = = = = = = = = = = = = 2 4 0 2 TW()
= = = = = = = = = = = = = = = = = 2 4 8 TW()
= = = = = = = = = = = = = = = = 2 4 e n TW()+D24en+Ivierentwintigste
= = = = = = = = = = = = = = = = = = 2 5 TW()|TW()+D25+Ivijfentwintig|TW()+D25+Ivijfentwintigste
= = = = = = = = = = = = = = = = = 2 5 0 TW()
= = = = = = = = = = = = = = = = 2 5 0 0 TW()
= = = = = = = = = = = = = = = 2 5 0 0 0 TW()
= = = = = = = = = = = = = = = = = 2 5 6 TW()
= = = = = = = = = = = = = = = = = 2 5 e TW()+D25e+Ivijfentwintigste
= = = = = = = = = = = = = = = = 2 5 e n TW()+D25en+Ivijfentwintigste
= = = = = = = = = = = = = = = = 2 5 s t TW()+D25st+Ivijfentwintigste
= = = = = = = = = = = = = = = 2 5 s t e TW()+D25ste+Ivijfentwintigste
= = = = = = = = = = = = = = = = 2 5 t e TW()+D25te+Ivijfentwintigste
= = = = = = = = = = = = = = = = = 2 5 v TW⊕SPEC()+D25v+Ivijfentwintig⊕v
= = = = = = = = = = = = = = = = = = 2 6 TW()|TW()+D26+Izesentwintigste_
= = = = = = = = = = = = = = = = 2 6 - 4 TW()+D-4+I‑4‑
= = = = = = = = = = = = = = = = 2 6 . e TW()+D26.e+Izesentwintigste_
= = = = = = = = = = = = = = = = 2 6 0 0 TW()
= = = = = = = = = = = = = = = = 2 6 1 9 TW()
= = = = = = = = = = = = = = = = = 2 6 6 TW()
= = = = = = = = = = = = = = = = = 2 6 7 TW()
= = = = = = = = = = = = = = 2 6 7 , , 6 TW()+D67,,6+I76-6-
= = = = = = = = = = = = = = = = = 2 6 e TW()+D26e+Izesentwintigste_
= = = = = = = = = = = = = = = = 2 6 e n TW()+D26en+Izesentwintigste_
= = = = = = = = = = = = = = = = = 2 6 o TW()+D26o+Izesentwintigste_
= = = = = = = = = = = = = = = 2 6 s t e TW()+D26ste+Izesentwintigste_
= = = = = = = = = = = = = = = = = 2 6 w TW⊕SPEC()+D26w+Izesentwintig⊕w
= = = = = = = = = = = = = = = = = = 2 7 TW()|TW()+D27+Izevenentwintig_|TW()+D27+Izevenentwintigste
= = = = = = = = = = = = = = = = 2 7 0 0 TW()
= = = = = = = = = = = = = = = 2 7 0 0 0 TW()
= = = = = = = = = = = = = 2 7 7 . 6 . 4 TW()
= = = = = = = = = = = = = = = = 2 7 e n TW()+D27en+Izevenentwintigste
= = = = = = = = = = = = = = = = = = 2 8 TW()|TW()+D28+Iachtentwintigste
= = = = = = = = = = = = = = = = = 2 8 o TW()+D28o+Iachtentwintigste
= = = = = = = = = = = = = = = 2 8 s t e TW()+D28ste+Iachtentwintigste
= = = = = = = = = = = = = = = = = = 2 9 TW()
= = = = = = = = = = = = = = = = 2 9 - 8 TW()+D-8+I‑8‑”
= = = = = = = = = = = = = = = = 2 9 1 0 TW()
= = = = = = = = = = = = = = 2 9 9 0 : 9 TW()+I:‑
= = = = = = = = = = = = = = = = = 2 9 e TW()+D29e+Inegenentwintigste
= = = = = = = = = = = = = = = = 2 9 e n TW()+D29en+Inegenentwintigste
= = = = = = = = = = = = = = = = = 2 b r TW⊕SPEC()+D2br+Itwee⊕br
= = = = = = = = = = = = = = = = = = 2 d TW()+D2d+Itweede
= = = = = = = = = = = = = = = = = 2 d e TW()+D2de+Itweede
= = = = = = = = = = = = = = = = 2 d e n TW()+D2den+Itweede
= = = = = = = = = = = = = = = = = = 2 e TW()+D2e+Itweede
= = = = = = = = = = = = = = = = = = 2 o TW()+D2o+Itweede
= = = = = = = = = = = = = = = 2 p C / o TW⊕N(soort)+D2pC/o+Itwee⊕procent
= = = = = = = = = = = = = = = = = = 2 t TW()+D2t+Itweede
= = = = = = = = = = = = = = = = = = = 3 N(soort)|TW()|TW()+D3+Iderde|TW()+D3+Idrie
= = = = = = = = = = = = = = = = 3 - 1 8 TW()+D-18+I‑18‑”
= = = = = = = = = = = = = = = = = 3 / 4 TW()
= = = = = = = = = = = = = = = = = 3 / 5 TW⊕TW()+D3/5+Idrie⊕vijf
= = = = = = = = = = = = = = = = = 3 / 8 TW()
= = = = = = = = = = = = = = = = = 3 / m TW⊕N(soort)+D3/m+Idrie⊕maand|TW⊕N(soort)+D3/m+Idrie⊕meter
= = = = = = = = = = = = = = = = = = 3 0 TW()|TW()+D30+Idertig|TW()+D30+Idertigste
= = = = = = = = = = = = = 3 0 . s t e n TW()+D30.sten+Idertigste
= = = = = = = = = = = = = = = = = 3 0 0 TW()
= = = = = = = = = = = = = = = = 3 0 0 0 TW()|TW()+D3000+Idrieduizend
= = = = = = = = = = = = = = = 3 0 0 0 0 TW()
= = = = = = = = = = = = = = 3 0 0 0 0 0 TW()
= = = = = = = = = = = = = = = = 3 0 0 g TW⊕N(soort)+D300g+Idriehonderd⊕gulden
= = = = = = = = = = = = = = = = 3 0 2 3 TW()
= = = = = = = = = = = = = = = = = 3 0 a TW⊕VZ()+D30a+Idertig⊕à
= = = = = = = = = = = = = = = = = 3 0 e TW()+D30e+Idertigste
= = = = = = = = = = = = = = = = = = 3 1 TW()|TW()+D31+Ieenendertigste
= = = = = = = = = = = = = = = = 3 1 / 2 TW()+D31/2+Idrieëneenhalf
= = = = = = = = = = = = = 3 1 3 . 2 . 4 TW()+I.
= = = = = = = = = = = = = = 3 1 4 . 1 3 TW()+I.‑
= = = = = = = = = = = = = = = = 3 1 d e TW()+D31de+Ieenendertigste
= = = = = = = = = = = = = = = = = 3 1 e TW()+D31e+Ieenendertigste
= = = = = = = = = = = = = = = 3 1 s t e TW()+D31ste+Ieenendertigste
= = = = = = = = = = = = = = = = = = 3 2 TW()
= = = = = = = = = = = = = = = = = 3 2 0 TW()
= = = = = = = = = = = = = = = = 3 2 2 2 TW()
= = = = = = = = = = = = = = = = = 3 2 6 TW()
= = = = = = = = = = = = = = = = = 3 2 8 TW()
= = = = = = = = = = = = = = = = = = 3 3 TW()|TW()+D33+Idrieëndertig
= = = = = = = = = = = = = = = = = 3 3 0 TW()
= = = = = = = = = = = = = = = 3 3 2 . 1 TW()+I.‑
= = = = = = = = = = = = = = = = = 3 3 3 TW()
= = = = = = = = = = = = = = = 3 3 4 9 0 TW()
= = = = = = = = = = = = = = = = = 3 3 6 TW()
= = = = = = = = = = = = = = = = = = 3 4 TW()
= = = = = = = = = = = = = = = = = = 3 5 TW()
= = = = = = = = = = = = = = = = 3 5 . 4 TW()
= = = = = = = = = = = = = = = = = 3 5 0 TW()
= = = = = = = = = = = = = = = = 3 5 0 2 TW()|TW()+D3502+Idrieduizendvijfhonderdtwee
= = = = = = = = = = = = = = = = = 3 5 4 TW()
= = = = = = = = = = = = = = = = 3 5 5 2 TW()
= = = = = = = = = = = = = = 3 5 5 : 1 3 TW()+I‑
= = = = = = = = = = = = = = = = 3 5 8 3 TW()
= = = = = = = = = = = = = = = = = = 3 6 TW()
= = = = = = = = = = = = = = = = = 3 6 0 TW()
= = = = = = = = = = = = = = = = = 3 6 1 TW()
= = = = = = = = = = = = 3 6 3 9 . 4 . 5 TW()+I:
= = = = = = = = = = = = 3 6 6 : - : - 8 TW()+D-:-8+I‑:‑8
= = = = = = = = = = = = = = = = = = 3 7 TW()
= = = = = = = = = = = = = = = = = 3 7 2 TW()
